"id"	"file.speaker.id"	"text.id"	"subfile.id"	"spk.ref"	"age"	"sex"	"education"	"education-level"	"id.orig"	"text.cat"	"no.interlocs"	"communicative.role"	"surname"	"first.name"	"nationality"	"first.language"	"occupation"	"organising.body"	"date"	"time"	"place"	"address"	"audience"	"channel"	"main.title"	"source.title"	"speech.unit.count"	"word.count"
"983"	"<ICE-JAM:$E>"	"S2B-017"	"1"	"E"	"46+"	"male"	NA	"university education"	"1213"	"spoken-monologue-scripted-broadcast news"	"14"	NA	"seaga"	"edward"	"jamaican"	NA	"opposition leader"	NA	"2000-2004"	"8:00 pm"	"kingston, jamaica"	"cvm television,  69 constant spring road, kingston 10, jamaica"	NA	"cvm tv"	"cvm tv news watch"	"cvm tv news watch"	"3"	"71"
"984"	"<ICE-JAM:$F>"	"S2B-017"	"1"	"F"	NA	"male"	NA	NA	"1214"	"spoken-monologue-scripted-broadcast news"	"14"	NA	"reac ?"	"robert"	"jamaican"	NA	"reporter"	NA	"2000-2004"	"8:00 pm"	"kingston, jamaica"	"cvm television,  69 constant spring road, kingston 10, jamaica"	NA	"cvm tv"	"cvm tv news watch"	"cvm tv news watch"	"14"	"204"
"985"	"<ICE-JAM:$G>"	"S2B-017"	"1"	"G"	NA	"male"	NA	"university education"	"1215"	"spoken-monologue-scripted-broadcast news"	"14"	NA	"heat ?"	"dries"	"jamaican"	NA	"doctor"	NA	"2000-2004"	"8:00 pm"	"kingston, jamaica"	"cvm television,  69 constant spring road, kingston 10, jamaica"	NA	"cvm tv"	"cvm tv news watch"	"cvm tv news watch"	"4"	"72"
"986"	"<ICE-JAM:$H>"	"S2B-017"	"1"	"H"	NA	"female"	NA	NA	"1216"	"spoken-monologue-scripted-broadcast news"	"14"	NA	NA	NA	"jamaican"	NA	NA	NA	"2000-2004"	"8:00 pm"	"kingston, jamaica"	"cvm television,  69 constant spring road, kingston 10, jamaica"	NA	"cvm tv"	"cvm tv news watch"	"cvm tv news watch"	"2"	"62"
"987"	"<ICE-JAM:$J>"	"S2B-017"	"1"	"J"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"6"	"93"
"988"	"<ICE-JAM:$K>"	"S2B-017"	"1"	"K"	NA	"female"	NA	NA	"1218"	"spoken-monologue-scripted-broadcast news"	"14"	NA	"salmon"	"gloria"	"jamaican"	NA	"director general of the library service"	NA	"2000-2004"	"8:00 pm"	"kingston, jamaica"	"cvm television,  69 constant spring road, kingston 10, jamaica"	NA	"cvm tv"	"cvm tv news watch"	"cvm tv news watch"	"1"	"37"
"989"	"<ICE-JAM:$L>"	"S2B-017"	"1"	"L"	NA	"female"	NA	NA	"1219"	"spoken-monologue-scripted-broadcast news"	"14"	NA	NA	NA	"jamaican"	NA	"reporter"	NA	"2000-2004"	"8:00 pm"	"kingston, jamaica"	"cvm television,  69 constant spring road, kingston 10, jamaica"	NA	"cvm tv"	"cvm tv news watch"	"cvm tv news watch"	"2"	"55"
"990"	"<ICE-JAM:$M>"	"S2B-017"	"1"	"M"	NA	"female"	NA	NA	"1221"	"spoken-monologue-scripted-broadcast news"	"14"	NA	NA	NA	"jamaican"	NA	"reporter"	NA	"2000-2004"	"8:00 pm"	"kingston, jamaica"	"cvm television,  69 constant spring road, kingston 10, jamaica"	NA	"cvm tv"	"cvm tv news watch"	"cvm tv news watch"	"2"	"28"
"991"	"<ICE-JAM:$N>"	"S2B-017"	"1"	"N"	NA	"male"	NA	NA	"1222"	"spoken-monologue-scripted-broadcast news"	"14"	NA	"andrews"	"ian"	"jamaican"	NA	"sports presenter"	NA	"2000-2004"	"8:00 pm"	"kingston, jamaica"	"cvm television,  69 constant spring road, kingston 10, jamaica"	NA	"cvm tv"	"cvm tv news watch"	"cvm tv news watch"	"14"	"287"
"992"	"<ICE-JAM:$Z>"	"S2B-017"	"1"	"Z"	"46+"	"male"	NA	NA	"1220"	"spoken-monologue-scripted-broadcast news"	"14"	"extra-corpus speaker"	"ingraham"	"hubert"	NA	NA	"pm bahamas"	NA	"2000-2004"	"8:00 pm"	"kingston, jamaica"	"cvm television,  69 constant spring road, kingston 10, jamaica"	NA	"cvm tv"	"cvm tv news watch"	"cvm tv news watch"	"4"	"0"
"993"	"<ICE-JAM:$A>"	"S2B-018"	"1"	"A"	NA	"female"	NA	NA	"1223"	"spoken-monologue-scripted-broadcast news"	"8"	NA	"francis"	"carol"	"jamaican"	NA	"news presenter"	NA	"2000-2004"	"7:00 pm"	"kingston, jamaica"	"tvj, 32 lyndhurst road, kingston 5, jamaica"	NA	"tvj"	"tvj prime time news"	"tvj prime time news"	"46"	"721"
"994"	"<ICE-JAM:$B>"	"S2B-018"	"1"	"B"	NA	"female"	NA	NA	"1224"	"spoken-monologue-scripted-broadcast news"	"8"	NA	"lewis"	"tami-anne"	"jamaican"	NA	"reporter"	NA	"2000-2004"	"7:00 pm"	"kingston, jamaica"	"tvj, 32 lyndhurst road, kingston 5, jamaica"	NA	"tvj"	"tvj prime time news"	"tvj prime time news"	"9"	"132"
"995"	"<ICE-JAM:$C>"	"S2B-018"	"1"	"C"	NA	"male"	NA	NA	"1225"	"spoken-monologue-scripted-broadcast news"	"8"	NA	"philips"	"damian"	"jamaican"	NA	"reporter"	NA	"2000-2004"	"7:00 pm"	"kingston, jamaica"	"tvj, 32 lyndhurst road, kingston 5, jamaica"	NA	"tvj"	"tvj prime time news"	"tvj prime time news"	"5"	"77"
"996"	"<ICE-JAM:$D>"	"S2B-018"	"1"	"D"	NA	"male"	NA	NA	"1226"	"spoken-monologue-scripted-broadcast news"	"8"	NA	"brown"	NA	"jamaican"	NA	"cpt. (law enforcement)"	NA	"2000-2004"	"7:00 pm"	"kingston, jamaica"	"tvj, 32 lyndhurst road, kingston 5, jamaica"	NA	"tvj"	"tvj prime time news"	"tvj prime time news"	"1"	"49"
"997"	"<ICE-JAM:$E>"	"S2B-018"	"1"	"E"	NA	"male"	NA	NA	"1227"	"spoken-monologue-scripted-broadcast news"	"8"	NA	"james"	"owen"	"jamaican"	NA	"reporter (business review)"	NA	"2000-2004"	"7:00 pm"	"kingston, jamaica"	"tvj, 32 lyndhurst road, kingston 5, jamaica"	NA	"tvj"	"tvj prime time news"	"tvj prime time news"	"14"	"196"
"998"	"<ICE-JAM:$F>"	"S2B-018"	"1"	"F"	NA	"male"	NA	NA	"1228"	"spoken-monologue-scripted-broadcast news"	"8"	NA	"shadeed"	"farar"	"jamaican"	NA	"owner of island spice"	NA	"2000-2004"	"7:00 pm"	"kingston, jamaica"	"tvj, 32 lyndhurst road, kingston 5, jamaica"	NA	"tvj"	"tvj prime time news"	"tvj prime time news"	"7"	"126"
"999"	"<ICE-JAM:$G>"	"S2B-018"	"1"	"G"	NA	"male"	NA	NA	"1229"	"spoken-monologue-scripted-broadcast news"	"8"	NA	"shawk"	"andrew"	"jamaican"	NA	"marketing consultant (island spice)"	NA	"2000-2004"	"7:00 pm"	"kingston, jamaica"	"tvj, 32 lyndhurst road, kingston 5, jamaica"	NA	"tvj"	"tvj prime time news"	"tvj prime time news"	"2"	"40"
"1000"	"<ICE-JAM:$H>"	"S2B-018"	"1"	"H"	NA	"male"	NA	NA	"1230"	"spoken-monologue-scripted-broadcast news"	"8"	NA	"whatt"	"oliver"	"jamaican"	NA	"sports reporter"	NA	"2000-2004"	"7:00 pm"	"kingston, jamaica"	"tvj, 32 lyndhurst road, kingston 5, jamaica"	NA	"tvj"	"tvj prime time news"	"tvj prime time news"	"48"	"743"
"1001"	"<ICE-JAM:$A>"	"S2B-019"	"1"	"A"	NA	"male"	NA	NA	"1231"	"spoken-monologue-scripted-broadcast news"	"6"	NA	"price"	"michael"	"jamaican"	NA	"news presenter"	NA	"2000-2004"	"8:00 pm"	"kingston, jamaica"	"cvm television,  69 constant spring road, kingston 10, jamaica"	NA	"cvm tv"	"news watch sunday"	"news watch sunday"	"48"	"988"
"1002"	"<ICE-JAM:$B>"	"S2B-019"	"1"	"B"	NA	"female"	NA	NA	"1232"	"spoken-monologue-scripted-broadcast news"	"6"	NA	"thomsan"	"lydia"	"jamaican"	NA	"reporter"	NA	"2000-2004"	"8:00 pm"	"kingston, jamaica"	"cvm television,  69 constant spring road, kingston 10, jamaica"	NA	"cvm tv"	"news watch sunday"	"news watch sunday"	"11"	"245"
"1003"	"<ICE-JAM:$C>"	"S2B-019"	"1"	"C"	NA	"male"	NA	NA	"1233"	"spoken-monologue-scripted-broadcast news"	"6"	NA	"whiteman"	"burchell"	"jamaican"	NA	"minister of education"	NA	"2000-2004"	"8:00 pm"	"kingston, jamaica"	"cvm television,  69 constant spring road, kingston 10, jamaica"	NA	"cvm tv"	"news watch sunday"	"news watch sunday"	"10"	"187"
"1004"	"<ICE-JAM:$D>"	"S2B-019"	"1"	"D"	"26-45"	"male"	NA	NA	"1234"	"spoken-monologue-scripted-broadcast news"	"6"	NA	"grant"	"andrew"	"jamaican"	NA	"president of the st. ann chamber of commerce"	NA	"2000-2004"	"8:00 pm"	"kingston, jamaica"	"cvm television,  69 constant spring road, kingston 10, jamaica"	NA	"cvm tv"	"news watch sunday"	"news watch sunday"	"1"	"40"
"1005"	"<ICE-JAM:$E>"	"S2B-019"	"1"	"E"	NA	"male"	NA	NA	"1235"	"spoken-monologue-scripted-broadcast news"	"6"	NA	NA	NA	"jamaican"	NA	"sports reporter"	NA	"2000-2004"	"8:00 pm"	"kingston, jamaica"	"cvm television,  69 constant spring road, kingston 10, jamaica"	NA	"cvm tv"	"news watch sunday"	"news watch sunday"	"6"	"67"
"1006"	"<ICE-JAM:$F>"	"S2B-019"	"1"	"F"	NA	"female"	NA	NA	"1236"	"spoken-monologue-scripted-broadcast news"	"6"	NA	"morrison"	"carol ann"	"jamaican"	NA	"weather presenter"	NA	"2000-2004"	"8:00 pm"	"kingston, jamaica"	"cvm television,  69 constant spring road, kingston 10, jamaica"	NA	"cvm tv"	"news watch sunday"	"news watch sunday"	"30"	"523"
"1007"	"<ICE-JAM:$A>"	"S2B-020"	"1"	"A"	NA	"male"	NA	NA	"1237"	"spoken-monologue-scripted-broadcast news"	"18"	NA	"sharp"	"michael"	"jamaican"	NA	"main presenter"	NA	"2000-2004"	"7:00 pm"	"kingston, jamaica"	"tvj, 32 lyndhurst road, kingston 5, jamaica"	NA	"tvj"	"tvj prime time news"	"tvj prime time news"	"28"	"381"
"1008"	"<ICE-JAM:$B>"	"S2B-020"	"1"	"B"	NA	"female"	NA	NA	"1238"	"spoken-monologue-scripted-broadcast news"	"18"	NA	"lewin"	"tami-ann"	"jamaican"	NA	"reporter"	NA	"2000-2004"	"7:00 pm"	"kingston, jamaica"	"tvj, 32 lyndhurst road, kingston 5, jamaica"	NA	"tvj"	"tvj prime time news"	"tvj prime time news"	"13"	"280"
"1009"	"<ICE-JAM:$C>"	"S2B-020"	"1"	"C"	"46+"	"male"	NA	NA	"1239"	"spoken-monologue-scripted-broadcast news"	"18"	NA	"cooke ?"	"howard"	"jamaican"	NA	"governor-general"	NA	"2000-2004"	"7:00 pm"	"kingston, jamaica"	"tvj, 32 lyndhurst road, kingston 5, jamaica"	NA	"tvj"	"tvj prime time news"	"tvj prime time news"	"10"	"181"
"1010"	"<ICE-JAM:$D>"	"S2B-020"	"1"	"D"	NA	"female"	NA	NA	"1240"	"spoken-monologue-scripted-broadcast news"	"18"	NA	"burton"	"zahra"	"jamaican"	NA	"reporter"	NA	"2000-2004"	"7:00 pm"	"kingston, jamaica"	"tvj, 32 lyndhurst road, kingston 5, jamaica"	NA	"tvj"	"tvj prime time news"	"tvj prime time news"	"14"	"201"
"1011"	"<ICE-JAM:$E>"	"S2B-020"	"1"	"E"	NA	"female"	NA	NA	"1241"	"spoken-monologue-scripted-broadcast news"	"18"	"extra-corpus speaker"	NA	NA	"jamaican"	NA	NA	NA	"2000-2004"	"7:00 pm"	"kingston, jamaica"	"tvj, 32 lyndhurst road, kingston 5, jamaica"	NA	"tvj"	"tvj prime time news"	"tvj prime time news"	"3"	"0"
"1012"	"<ICE-JAM:$F>"	"S2B-020"	"1"	"F"	NA	"male"	NA	NA	"1242"	"spoken-monologue-scripted-broadcast news"	"18"	NA	"cameron"	"wayne"	"jamaican"	NA	"cpt."	NA	"2000-2004"	"7:00 pm"	"kingston, jamaica"	"tvj, 32 lyndhurst road, kingston 5, jamaica"	NA	"tvj"	"tvj prime time news"	"tvj prime time news"	"5"	"97"
"1013"	"<ICE-JAM:$G>"	"S2B-020"	"1"	"G"	NA	"female"	NA	NA	"1243"	"spoken-monologue-scripted-broadcast news"	"18"	NA	"mcfarlane"	"ann"	"jamaican"	NA	"reporter"	NA	"2000-2004"	"7:00 pm"	"kingston, jamaica"	"tvj, 32 lyndhurst road, kingston 5, jamaica"	NA	"tvj"	"tvj prime time news"	"tvj prime time news"	"10"	"176"
"1014"	"<ICE-JAM:$H>"	"S2B-020"	"1"	"H"	NA	"female"	NA	NA	"1244"	"spoken-monologue-scripted-broadcast news"	"18"	NA	"reid"	"mary helen ?"	"jamaican"	NA	NA	NA	"2000-2004"	"7:00 pm"	"kingston, jamaica"	"tvj, 32 lyndhurst road, kingston 5, jamaica"	NA	"tvj"	"tvj prime time news"	"tvj prime time news"	"3"	"78"
"1015"	"<ICE-JAM:$I>"	"S2B-020"	"1"	"I"	NA	"female"	NA	NA	"1245"	"spoken-monologue-scripted-broadcast news"	"18"	NA	"lloyd"	"denese"	"jamaican"	NA	"reporter"	NA	"2000-2004"	"7:00 pm"	"kingston, jamaica"	"tvj, 32 lyndhurst road, kingston 5, jamaica"	NA	"tvj"	"tvj prime time news"	"tvj prime time news"	"11"	"143"
"1016"	"<ICE-JAM:$J>"	"S2B-020"	"1"	"J"	NA	"female"	NA	NA	"1246"	"spoken-monologue-scripted-broadcast news"	"18"	NA	NA	NA	"jamaican"	NA	NA	NA	"2000-2004"	"7:00 pm"	"kingston, jamaica"	"tvj, 32 lyndhurst road, kingston 5, jamaica"	NA	"tvj"	"tvj prime time news"	"tvj prime time news"	"5"	"54"
"1017"	"<ICE-JAM:$K>"	"S2B-020"	"1"	"K"	NA	"female"	NA	NA	"1247"	"spoken-monologue-scripted-broadcast news"	"18"	NA	NA	NA	"jamaican"	NA	NA	NA	"2000-2004"	"7:00 pm"	"kingston, jamaica"	"tvj, 32 lyndhurst road, kingston 5, jamaica"	NA	"tvj"	"tvj prime time news"	"tvj prime time news"	"2"	"29"
"1018"	"<ICE-JAM:$L>"	"S2B-020"	"1"	"L"	"46+"	"male"	NA	"university education"	"1248"	"spoken-monologue-scripted-broadcast news"	"18"	NA	"seaga"	"eward"	"jamaican"	NA	"politician"	NA	"2000-2004"	"7:00 pm"	"kingston, jamaica"	"tvj, 32 lyndhurst road, kingston 5, jamaica"	NA	"tvj"	"tvj prime time news"	"tvj prime time news"	"3"	"41"
"1019"	"<ICE-JAM:$M>"	"S2B-020"	"1"	"M"	"46+"	"male"	NA	NA	"1249"	"spoken-monologue-scripted-broadcast news"	"18"	NA	"clarke"	"roger"	"jamaican"	NA	"minister of agriculture"	NA	"2000-2004"	"7:00 pm"	"kingston, jamaica"	"tvj, 32 lyndhurst road, kingston 5, jamaica"	NA	"tvj"	"tvj prime time news"	"tvj prime time news"	"2"	"53"
"1020"	"<ICE-JAM:$N>"	"S2B-020"	"1"	"N"	"26-45"	"male"	NA	NA	"1250"	"spoken-monologue-scripted-broadcast news"	"18"	NA	"rebel ?"	"tony"	"jamaican"	NA	"farmer / musician"	NA	"2000-2004"	"7:00 pm"	"kingston, jamaica"	"tvj, 32 lyndhurst road, kingston 5, jamaica"	NA	"tvj"	"tvj prime time news"	"tvj prime time news"	"4"	"62"
"1021"	"<ICE-JAM:$O>"	"S2B-020"	"1"	"O"	NA	"male"	NA	NA	"1251"	"spoken-monologue-scripted-broadcast news"	"18"	NA	"shaw"	"audrey"	"jamaican"	NA	"mp (ne manchester)"	NA	"2000-2004"	"7:00 pm"	"kingston, jamaica"	"tvj, 32 lyndhurst road, kingston 5, jamaica"	NA	"tvj"	"tvj prime time news"	"tvj prime time news"	"1"	"18"
"1022"	"<ICE-JAM:$P>"	"S2B-020"	"1"	"P"	NA	"female"	NA	NA	"1252"	"spoken-monologue-scripted-broadcast news"	"18"	NA	"francis"	"carol"	"jamaican"	NA	"reporter"	NA	"2000-2004"	"7:00 pm"	"kingston, jamaica"	"tvj, 32 lyndhurst road, kingston 5, jamaica"	NA	"tvj"	"tvj prime time news"	"tvj prime time news"	"8"	"121"
"1023"	"<ICE-JAM:$Q>"	"S2B-020"	"1"	"Q"	NA	"female"	NA	NA	"1253"	"spoken-monologue-scripted-broadcast news"	"18"	NA	NA	NA	"jamaican"	NA	NA	NA	"2000-2004"	"7:00 pm"	"kingston, jamaica"	"tvj, 32 lyndhurst road, kingston 5, jamaica"	NA	"tvj"	"tvj prime time news"	"tvj prime time news"	"1"	"112"
"1024"	"<ICE-JAM:$R>"	"S2B-020"	"1"	"R"	NA	"male"	NA	NA	"1615"	"spoken-monologue-scripted-broadcast news"	"18"	NA	NA	NA	"jamaican"	NA	NA	NA	"2000-2004"	"7:00 pm"	"kingston, jamaica"	"tvj, 32 lyndhurst road, kingston 5, jamaica"	NA	"tvj"	"tvj prime time news"	"tvj prime time news"	"13"	"190"
"1025"	"<ICE-JAM:$A>"	"S2B-021"	"1"	"A"	NA	"male"	"phd"	"university education"	"1254"	"spoken-monologue-scripted-broadcast talks"	"1"	NA	"witter"	"michael"	"jamaican"	NA	"head of department of economics at mona"	"uwi - speakers gallery"	"2000-2004"	NA	"kingston, jamaica"	NA	NA	NA	NA	NA	"79"	"2068"
"1026"	"<ICE-JAM:$A>"	"S2B-022"	"1"	"A"	"46+"	"male"	"phd"	"university education"	"1255"	"spoken-monologue-scripted-broadcast talks"	"1"	NA	"baugh"	"edward"	"jamaican"	NA	"prof. emeritus of english at uwi, poet, literary critic, scholar of caribbean literature"	"uwi - speakers gallery"	"2000-2004"	NA	"kingston, jamaica"	NA	NA	NA	NA	NA	"74"	"2025"
"1027"	"<ICE-JAM:$A>"	"S2B-023"	"1"	"A"	NA	"female"	NA	"university education"	"1256"	"spoken-monologue-scripted-broadcast talks"	"1"	NA	"fuller"	"maud"	"jamaican"	NA	"lecturer ?"	"uwi - speakers gallery"	"2000-2004"	NA	"kingston, jamaica"	NA	NA	NA	NA	NA	"115"	"2085"
"1028"	"<ICE-JAM:$A>"	"S2B-024"	"1"	"A"	NA	"male"	NA	"university education"	"1257"	"spoken-monologue-scripted-broadcast talks"	"1"	NA	"beckford"	"delroy"	"jamaican"	NA	"attorney at law"	"uwi - speakers gallery"	"2000-2004"	NA	"kingston, jamaica"	"university of the west indies, mona, kingston 7, jamaica"	NA	NA	NA	NA	"56"	"2083"
"1029"	"<ICE-JAM:$A>"	"S2B-025"	"1"	"A"	NA	"female"	"phd"	"university education"	"1258"	"spoken-monologue-scripted-broadcast talks"	"2"	NA	"shepard"	"verene"	"jamaican"	NA	"prof. in history department at uwi"	"uwi - speakers gallery"	"2000-2004"	NA	"kingston, jamaica"	NA	NA	NA	NA	NA	"51"	"1218"
"1030"	"<ICE-JAM:$B>"	"S2B-025"	"2"	"B"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"37"	"815"
"1031"	"<ICE-JAM:$A>"	"S2B-026"	"1"	"A"	"46+"	"male"	NA	NA	"1260"	"spoken-monologue-scripted-broadcast talks"	"1"	NA	"gregory"	"robert"	"jamaican"	NA	NA	"uwi - speakers gallery"	"2000-2004"	NA	"kingston, jamaica"	NA	NA	NA	NA	NA	"95"	"2195"
"1032"	"<ICE-JAM:$A>"	"S2B-027"	"1"	"A"	NA	"male"	"phd"	"university education"	"1261"	"spoken-monologue-scripted-broadcast talks"	"1"	NA	"bucknor"	"michael"	"jamaican"	NA	NA	"claude mckay symposium 2002 ?"	"2000-2004"	NA	NA	NA	NA	NA	NA	NA	"102"	"2015"
"1033"	"<ICE-JAM:$A>"	"S2B-028"	"1"	"A"	NA	"female"	"phd"	"university education"	"1262"	"spoken-monologue-scripted-broadcast talks"	"2"	NA	"hunter-clarke"	"carol"	"jamaican"	NA	NA	"claude mckay symposium 2002"	"2000-2004"	NA	NA	NA	NA	NA	NA	NA	"86"	"1591"
"1034"	"<ICE-JAM:$Z>"	"S2B-028"	"1"	"Z"	NA	"male"	NA	NA	"1696"	"spoken-monologue-scripted-broadcast talks"	"2"	"extra-corpus speaker"	NA	NA	NA	NA	NA	"claude mckay symposium 2002"	"2000-2004"	NA	NA	NA	NA	NA	NA	NA	"8"	"0"
"1035"	"<ICE-JAM:$A>"	"S2B-028"	"2"	"A"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"38"	"938"
"1036"	"<ICE-JAM:$A>"	"S2B-029"	"1"	"A"	NA	"female"	NA	"university education"	"1263"	"spoken-monologue-scripted-broadcast talks"	"1"	NA	"crick"	"ann p."	"jamaican"	NA	"lecturer at uwi"	NA	"2000-2004"	"3:30 pm"	"kingston, jamaica"	"department of management studies, university of the west indies, mona, kingston 7, jamaica"	NA	NA	NA	NA	"92"	"2028"
"1037"	"<ICE-JAM:$A>"	"S2B-030"	"1"	"A"	NA	"male"	NA	NA	"1264"	"spoken-monologue-scripted-broadcast talks"	"1"	NA	"forrester"	"clive"	"jamaican"	NA	NA	"university - the mona school of business"	"2000-2004"	"4 pm"	"kingston, jamaica"	"department of management studies, university of the west indies, mona, kingston 7, jamaica"	NA	NA	NA	NA	"109"	"2013"
"1038"	"<ICE-JAM:$A>"	"S2B-031"	"1"	"A"	NA	"male"	"phd"	"university education"	"1265"	"spoken-monologue-scripted-broadcast talks"	"1"	NA	"shirley"	"gordon v."	"jamaican"	NA	"professor"	"university - the mona school of business"	"2000-2004"	"3:30 pm"	"kingston, jamaica"	"department of management studies, university of the west indies, mona, kingston 7, jamaica"	NA	NA	NA	NA	"86"	"2032"
"1039"	"<ICE-JAM:$A>"	"S2B-032"	"1"	"A"	NA	"female"	NA	NA	"1721"	"spoken-monologue-scripted-broadcast talks"	"1"	NA	NA	NA	"jamaican"	NA	NA	NA	"2005-2008"	NA	NA	NA	NA	NA	NA	NA	"171"	"2263"
"1040"	"<ICE-JAM:$A>"	"S2B-033"	"1"	"A"	NA	"female"	NA	NA	"1722"	"spoken-monologue-scripted-broadcast talks"	"1"	NA	NA	NA	"jamaican"	NA	NA	NA	"2005-2008"	NA	NA	NA	NA	NA	NA	NA	"21"	"353"
"1041"	"<ICE-JAM:$A>"	"S2B-033"	"2"	"A"	NA	"male"	NA	NA	"1723"	"spoken-monologue-scripted-broadcast talks"	"1"	NA	"roper"	"garnet"	"jamaican"	NA	NA	NA	"2005-2008"	"7:17 am"	"kingston, jamaica"	"rjr radio, 32 lyndhurst rd., kingston 5, jamaica"	NA	"rjr"	"the grace hour"	"the grace hour"	"101"	"1879"
"1042"	"<ICE-JAM:$A>"	"S2B-034"	"1"	"A"	NA	"male"	NA	NA	"1724"	"spoken-monologue-scripted-broadcast talks"	"1"	NA	"roper"	"garnet"	"jamaican"	NA	NA	NA	"2005-2008"	"7:17 am"	"kingston, jamaica"	"rjr radio, 32 lyndhurst rd., kingston 5, jamaica"	NA	"rjr"	"the grace hour"	"the grace hour"	"69"	"1267"
"1043"	"<ICE-JAM:$A>"	"S2B-034"	"2"	"A"	NA	"male"	NA	NA	"1725"	"spoken-monologue-scripted-broadcast talks"	"1"	NA	NA	NA	"jamaican"	NA	NA	NA	"2005-2008"	NA	NA	NA	NA	NA	NA	NA	"42"	"836"
"1044"	"<ICE-JAM:$A>"	"S2B-035"	"1"	"A"	NA	"male"	NA	NA	"1726"	"spoken-monologue-scripted-broadcast talks"	"1"	NA	"shaw"	"luke"	"jamaican"	NA	NA	NA	"2005-2008"	"6:08 am"	"kingston, jamaica"	"rjr radio, 32 lyndhurst rd., kingston 5, jamaica"	NA	"rjr"	"christ for today"	"christ for today"	"152"	"1838"
"1045"	"<ICE-JAM:$A>"	"S2B-035"	"2"	"A"	NA	"male"	NA	NA	"1727"	"spoken-monologue-scripted-broadcast talks"	"1"	NA	NA	NA	"jamaican"	NA	NA	NA	"2005-2008"	NA	NA	NA	NA	NA	NA	NA	"14"	"336"
"1046"	"<ICE-JAM:$A>"	"S2B-036"	"1"	"A"	NA	"male"	"phd"	"university education"	"1681"	"spoken-monologue-scripted-broadcast talks"	"1"	NA	"chevannes"	"barry"	"jamaican"	NA	"professor"	"uwi - speakers gallery"	"2005-2008"	NA	"kingston, jamaica"	"mona fm 93, university of the west indies, kingston, jamaica"	NA	"mona fm 93"	"globalization and power"	NA	"69"	"2095"
"1047"	"<ICE-JAM:$A>"	"S2B-037"	"1"	"A"	NA	"female"	NA	"university education"	"1682"	"spoken-monologue-scripted-broadcast talks"	"1"	NA	"whylie"	"marjorie"	"jamaican"	NA	"director of music at uwi"	"uwi - speakers gallery"	"2005-2008"	NA	"kingston, jamaica"	"mona fm 93, university of the west indies, kingston, jamaica"	NA	"mona fm 93"	"our musical heritage - the power of the beat"	NA	"84"	"2106"
"1048"	"<ICE-JAM:$A>"	"S2B-038"	"1"	"A"	"46+"	"male"	NA	"university education"	"1679"	"spoken-monologue-scripted-broadcast talks"	"1"	NA	"seaga"	"edward"	"jamaican"	NA	"politician"	"uwi - speakers gallery"	"2005-2008"	NA	"kingston, jamaica"	"mona fm 93, university of the west indies, kingston, jamaica"	NA	"mona fm 93"	"folk roots of jamaican identity"	NA	"102"	"2067"
"1049"	"<ICE-JAM:$A>"	"S2B-039"	"1"	"A"	NA	"female"	"phd"	"university education"	"1680"	"spoken-monologue-scripted-broadcast talks"	"1"	NA	"stanley-niaah"	"sonjah"	"jamaican"	NA	"lecturer"	"uwi - speakers gallery"	"2000-2004"	NA	"kingston, jamaica"	"mona fm 93, university of the west indies, kingston, jamaica"	NA	"mona fm 93"	"black performance geographies"	NA	"84"	"2122"
"1050"	"<ICE-JAM:$A>"	"S2B-040"	"1"	"A"	NA	"female"	"phd"	"university education"	"1683"	"spoken-monologue-scripted-broadcast talks"	"1"	NA	"anderson"	"patricia"	"jamaican"	NA	"lecturer"	"uwi - speakers gallery"	"2005-2008"	NA	"kingston, jamaica"	"mona fm 93, university of the west indies, kingston, jamaica"	NA	"mona fm 93"	"inna govament yard"	NA	"82"	"2040"
"1051"	"<ICE-JAM:$A>"	"S2B-041"	"1"	"A"	NA	"male"	NA	"secondary education"	"173"	"spoken-monologue-scripted-speeches (not broadcast)"	"1"	NA	"chevannes"	"barry"	"jamaican"	NA	NA	NA	"1990-1994"	NA	"kingston, jamaica"	"university of the west indies, mona, kingston 7, jamaica"	NA	NA	"b. chevannes: lecture"	NA	"100"	"2083"
"1052"	"<ICE-JAM:$A>"	"S2B-042"	"1"	"A"	"46+"	"male"	NA	"secondary education"	"174"	"spoken-monologue-scripted-speeches (not broadcast)"	"1"	NA	"seaga"	"edward"	"jamaican"	NA	"opposition leader"	NA	"1990-1994"	NA	"parliament, kingston, jamaica"	"parliament (gordon house), kingston, jamaica"	"members of parliament"	NA	"parliamentary speeches: seaga/manley"	NA	"53"	"1537"
"1053"	"<ICE-JAM:$A>"	"S2B-042"	"2"	"A"	"46+"	"male"	NA	"university education"	"175"	"spoken-monologue-scripted-speeches (not broadcast)"	"2"	NA	"manley"	"michael"	"jamaican"	NA	"prime minister"	NA	"1990-1994"	NA	"parliament, kingston, jamaica"	"parliament (gordon house), kingston, jamaica"	"members of parliament"	NA	"parliamentary speeches: seaga/manley"	NA	"16"	"531"
